date,long_ret,short_ret,gross_ret,turnover,cost,net_ret,period,strategy
1993-02-26,-0.0032630000000000007,-0.0014694000000000005,-0.0017936000000000002,0.6499999999999999,0.00032499999999999993,-0.0021186,1,Short-Term Reversal
1993-03-01,0.0278134,0.0060399999999999985,0.0217734,0.45,0.000225,0.0215484,1,Short-Term Reversal
1993-03-02,0.0069231,0.0062237,0.0006993999999999993,0.6000000000000001,0.00030000000000000003,0.0003993999999999993,1,Short-Term Reversal
1993-03-03,-0.008015600000000001,-0.0020407000000000008,-0.0059749,0.55,0.000275,-0.0062499,1,Short-Term Reversal
1993-03-04,0.0073682999999999995,-0.019773699999999998,0.027142,0.44999999999999996,0.000225,0.026917,1,Short-Term Reversal
1993-03-05,0.011055899999999999,0.008193899999999999,0.002862,0.4,0.0002,0.002662,1,Short-Term Reversal
1993-03-08,0.022637,-0.0054280000000000005,0.028065,0.6,0.0003,0.027764999999999998,1,Short-Term Reversal
1993-03-09,0.017442000000000003,-0.012168499999999999,0.0296105,0.6499999999999999,0.00032499999999999993,0.029285500000000003,1,Short-Term Reversal
1993-03-10,0.0072558000000000015,-0.0063015000000000015,0.013557300000000003,0.6,0.0003,0.013257300000000003,1,Short-Term Reversal
1993-03-11,-0.0115246,-0.003601,-0.0079236,0.6499999999999999,0.00032499999999999993,-0.0082486,1,Short-Term Reversal
1993-03-12,0.0177002,0.0034264000000000005,0.0142738,0.35,0.000175,0.0140988,1,Short-Term Reversal
1993-03-15,0.0069876999999999995,0.0010200999999999988,0.005967600000000001,0.4,0.0002,0.005767600000000001,1,Short-Term Reversal
1993-03-16,-0.013033600000000001,-0.0226226,0.009588999999999999,0.4,0.0002,0.009388999999999998,1,Short-Term Reversal
1993-03-17,-0.0044913,0.0125603,-0.0170516,0.5,0.00025,-0.0173016,1,Short-Term Reversal
1993-03-18,-0.0143535,-0.0015323000000000003,-0.0128212,0.55,0.000275,-0.013096199999999999,1,Short-Term Reversal
1993-03-19,0.009111,0.0016380000000000006,0.007472999999999999,0.55,0.000275,0.007197999999999999,1,Short-Term Reversal
1993-03-22,0.0024403000000000003,-0.0150039,0.0174442,0.44999999999999996,0.000225,0.0172192,1,Short-Term Reversal
1993-03-23,0.008951,-0.0020686999999999997,0.0110197,0.55,0.000275,0.010744700000000001,1,Short-Term Reversal
1993-03-24,0.0100817,0.0012268,0.0088549,0.6499999999999999,0.00032499999999999993,0.0085299,1,Short-Term Reversal
1993-03-25,0.0049023999999999995,-0.0028970999999999997,0.007799499999999999,0.55,0.000275,0.007524499999999999,1,Short-Term Reversal
1993-03-26,-0.0023087000000000008,0.00026679999999999933,-0.0025755,0.35,0.000175,-0.0027505,1,Short-Term Reversal
1993-03-29,0.014532199999999999,-0.013297,0.0278292,0.5,0.00025,0.027579199999999998,1,Short-Term Reversal
1993-03-30,0.0049878,0.008980000000000002,-0.003992200000000002,0.5,0.00025,-0.004242200000000002,1,Short-Term Reversal
1993-03-31,0.010385300000000002,-0.004605599999999999,0.014990900000000001,0.4,0.0002,0.014790900000000001,1,Short-Term Reversal
1993-04-01,-0.0451274,-0.0040054999999999995,-0.041121899999999996,0.55,0.000275,-0.04139689999999999,1,Short-Term Reversal
1993-04-02,0.0123289,-0.0098889,0.022217800000000003,0.55,0.000275,0.021942800000000002,1,Short-Term Reversal
